Thailand,15-02-2020,ull
Thailand,16-02-2020,0
Thailand,17-02-2020,1
Thailand,18-02-2020,0
Thailand,19-02-2020,0
Thailand,20-02-2020,0
Thailand,21-02-2020,0
Thailand,22-02-2020,0
Thailand,23-02-2020,0
Thailand,24-02-2020,0
Thailand,25-02-2020,2
Thailand,26-02-2020,3
Thailand,27-02-2020,0
Thailand,28-02-2020,1
Thailand,29-02-2020,1
Thailand,01-03-2020,0
Thailand,02-03-2020,1
Thailand,03-03-2020,0
Thailand,04-03-2020,0
Thailand,05-03-2020,4
Thailand,06-03-2020,1
Thailand,07-03-2020,2
Thailand,08-03-2020,0
Thailand,09-03-2020,0
Thailand,10-03-2020,3
Thailand,11-03-2020,6
Thailand,12-03-2020,11
Thailand,13-03-2020,5
Thailand,14-03-2020,7
Thailand,15-03-2020,32
Thailand,16-03-2020,33
Thailand,17-03-2020,30
Thailand,18-03-2020,35
Thailand,19-03-2020,60
Thailand,20-03-2020,50
Thailand,21-03-2020,89
Thailand,22-03-2020,188
Thailand,23-03-2020,122
Thailand,24-03-2020,106
Thailand,25-03-2020,107
Thailand,26-03-2020,111
Thailand,27-03-2020,91
Thailand,28-03-2020,109
Thailand,29-03-2020,143
Thailand,30-03-2020,136
Thailand,31-03-2020,127
Thailand,01-04-2020,120
Thailand,02-04-2020,104
Thailand,03-04-2020,103
Thailand,04-04-2020,89
Thailand,05-04-2020,102
Thailand,06-04-2020,51
Thailand,07-04-2020,38
Thailand,08-04-2020,111
Thailand,09-04-2020,54
Thailand,10-04-2020,50
Thailand,11-04-2020,45
Thailand,12-04-2020,33
Thailand,13-04-2020,28
Thailand,14-04-2020,34
Thailand,15-04-2020,30
Thailand,16-04-2020,29
Thailand,17-04-2020,28
Thailand,18-04-2020,33
Thailand,19-04-2020,32
Thailand,20-04-2020,27
Thailand,21-04-2020,19
Thailand,22-04-2020,15
Thailand,23-04-2020,13
Thailand,24-04-2020,15
Thailand,25-04-2020,53
Thailand,26-04-2020,15
Thailand,27-04-2020,9
Thailand,28-04-2020,7
Thailand,29-04-2020,9
Thailand,30-04-2020,7
Thailand,01-05-2020,6
Thailand,02-05-2020,6
Thailand,03-05-2020,3
Thailand,04-05-2020,18
Thailand,05-05-2020,1
Thailand,06-05-2020,1
Thailand,07-05-2020,3
Thailand,08-05-2020,8
Thailand,09-05-2020,4
Thailand,10-05-2020,5
Thailand,11-05-2020,6
Thailand,12-05-2020,2
Thailand,13-05-2020,0
Thailand,14-05-2020,1
Thailand,15-05-2020,7
Thailand,16-05-2020,0
Thailand,17-05-2020,3
Thailand,18-05-2020,3
Thailand,19-05-2020,2
Thailand,20-05-2020,1
Thailand,21-05-2020,3
Thailand,22-05-2020,0
Thailand,23-05-2020,3
Thailand,24-05-2020,0
Thailand,25-05-2020,2
Thailand,26-05-2020,3
Thailand,27-05-2020,9
Thailand,28-05-2020,11
Thailand,29-05-2020,11
Thailand,30-05-2020,1
Thailand,31-05-2020,4
Thailand,01-06-2020,1
Thailand,02-06-2020,1
Thailand,03-06-2020,1
Thailand,04-06-2020,17
Thailand,05-06-2020,1
Thailand,06-06-2020,2
Thailand,07-06-2020,8
Thailand,08-06-2020,7
Thailand,09-06-2020,2
Thailand,10-06-2020,4
Thailand,11-06-2020,0
Thailand,12-06-2020,4
Thailand,13-06-2020,5
Thailand,14-06-2020,1
Thailand,15-06-2020,0
Thailand,16-06-2020,0
Thailand,17-06-2020,0
Thailand,18-06-2020,6
Thailand,19-06-2020,5
Thailand,20-06-2020,1
Thailand,21-06-2020,1
Thailand,22-06-2020,3
Thailand,23-06-2020,5
Thailand,24-06-2020,1
Thailand,25-06-2020,1
Thailand,26-06-2020,4
Thailand,27-06-2020,0
Thailand,28-06-2020,0
Thailand,29-06-2020,7
Thailand,30-06-2020,2
Thailand,01-07-2020,2
Thailand,02-07-2020,6
Thailand,03-07-2020,1
Thailand,04-07-2020,5
Thailand,05-07-2020,5
Thailand,06-07-2020,5
Thailand,07-07-2020,0
Thailand,08-07-2020,2
Thailand,09-07-2020,5
Thailand,10-07-2020,0
Thailand,11-07-2020,14
Thailand,12-07-2020,1
Thailand,13-07-2020,3
Thailand,14-07-2020,7
Thailand,15-07-2020,5
Thailand,16-07-2020,4
Thailand,17-07-2020,3
Thailand,18-07-2020,7
Thailand,19-07-2020,3
Thailand,20-07-2020,1
Thailand,21-07-2020,5
Thailand,22-07-2020,6
Thailand,23-07-2020,8
Thailand,24-07-2020,10
Thailand,25-07-2020,3
Thailand,26-07-2020,9
Thailand,27-07-2020,4
Thailand,28-07-2020,2
Thailand,29-07-2020,1
Thailand,30-07-2020,6
Thailand,31-07-2020,6
Thailand,01-08-2020,2
Thailand,02-08-2020,5
Thailand,03-08-2020,3
Thailand,04-08-2020,1
Thailand,05-08-2020,7
Thailand,06-08-2020,2
Thailand,07-08-2020,15
Thailand,08-08-2020,3
Thailand,09-08-2020,3
Thailand,10-08-2020,0
Thailand,11-08-2020,0
Thailand,12-08-2020,5
Thailand,13-08-2020,3
Thailand,14-08-2020,17
Thailand,15-08-2020,0
Thailand,16-08-2020,1
Thailand,17-08-2020,1
Thailand,18-08-2020,3
Thailand,19-08-2020,1
Thailand,20-08-2020,7
Thailand,21-08-2020,1
Thailand,22-08-2020,0
Thailand,23-08-2020,5
Thailand,24-08-2020,2
Thailand,25-08-2020,5
Thailand,26-08-2020,1
Thailand,27-08-2020,1
Thailand,28-08-2020,6
Thailand,29-08-2020,1
Thailand,30-08-2020,0
Thailand,31-08-2020,1
Thailand,01-09-2020,5
Thailand,02-09-2020,8
Thailand,03-09-2020,2
Thailand,04-09-2020,4
Thailand,05-09-2020,7
Thailand,06-09-2020,6
Thailand,07-09-2020,1
Thailand,08-09-2020,1
Thailand,09-09-2020,1
Thailand,10-09-2020,7
Thailand,11-09-2020,7
Thailand,12-09-2020,5
Thailand,13-09-2020,7
Thailand,14-09-2020,2
Thailand,15-09-2020,5
Thailand,16-09-2020,10
Thailand,17-09-2020,0
Thailand,18-09-2020,7
Thailand,19-09-2020,3
Thailand,20-09-2020,6
Thailand,21-09-2020,0
Thailand,22-09-2020,5
Thailand,23-09-2020,3
Thailand,24-09-2020,2
Thailand,25-09-2020,3
Thailand,26-09-2020,3
Thailand,27-09-2020,1
Thailand,28-09-2020,22
Thailand,29-09-2020,14
Thailand,30-09-2020,5
Thailand,01-10-2020,5
Thailand,02-10-2020,6
Thailand,03-10-2020,8
Thailand,04-10-2020,2
Thailand,05-10-2020,5
Thailand,06-10-2020,10
Thailand,07-10-2020,15
Thailand,08-10-2020,7
Thailand,09-10-2020,6
Thailand,10-10-2020,6
Thailand,11-10-2020,2
Thailand,12-10-2020,5
Thailand,13-10-2020,2
Thailand,14-10-2020,9
Thailand,15-10-2020,13
Thailand,16-10-2020,4
Thailand,17-10-2020,10
Thailand,18-10-2020,7
Thailand,19-10-2020,5
Thailand,20-10-2020,9
Thailand,21-10-2020,9
Thailand,22-10-2020,10
Thailand,23-10-2020,8
Thailand,24-10-2020,4
Thailand,25-10-2020,5
Thailand,26-10-2020,7
Thailand,27-10-2020,3
Thailand,28-10-2020,13
Thailand,29-10-2020,4
Thailand,30-10-2020,12
Thailand,31-10-2020,5
Thailand,01-11-2020,4
Thailand,02-11-2020,3
Thailand,03-11-2020,10
Thailand,04-11-2020,7
Thailand,05-11-2020,6
Thailand,06-11-2020,8
Thailand,07-11-2020,12
Thailand,08-11-2020,7
Thailand,09-11-2020,3
Thailand,10-11-2020,4
Thailand,11-11-2020,3
Thailand,12-11-2020,5
Thailand,13-11-2020,9
Thailand,14-11-2020,5
Thailand,15-11-2020,8
Thailand,16-11-2020,1
Thailand,17-11-2020,3
Thailand,18-11-2020,2
Thailand,19-11-2020,8
Thailand,20-11-2020,4
Thailand,21-11-2020,10
Thailand,22-11-2020,11
Thailand,23-11-2020,7
Thailand,24-11-2020,2
Thailand,25-11-2020,4
Thailand,26-11-2020,16
Thailand,27-11-2020,19
Thailand,28-11-2020,5
Thailand,29-11-2020,11
Thailand,30-11-2020,21
Thailand,01-12-2020,10
Thailand,02-12-2020,18
Thailand,03-12-2020,13
Thailand,04-12-2020,14
Thailand,05-12-2020,19
Thailand,06-12-2020,14
Thailand,07-12-2020,21
Thailand,08-12-2020,19
Thailand,09-12-2020,25
Thailand,10-12-2020,18
Thailand,11-12-2020,11
Thailand,12-12-2020,12
Thailand,13-12-2020,17
Thailand,14-12-2020,28
Thailand,15-12-2020,9
Thailand,16-12-2020,15
Thailand,17-12-2020,20
Thailand,18-12-2020,16
Thailand,19-12-2020,34
Thailand,20-12-2020,576
Thailand,21-12-2020,382
Thailand,22-12-2020,427
Thailand,23-12-2020,46
Thailand,24-12-2020,67
Thailand,25-12-2020,81
Thailand,26-12-2020,110
Thailand,27-12-2020,121
Thailand,28-12-2020,144
Thailand,29-12-2020,155
Thailand,30-12-2020,250
Thailand,31-12-2020,194
Thailand,01-01-2021,279
Thailand,02-01-2021,216
Thailand,03-01-2021,315
Thailand,04-01-2021,745
Thailand,05-01-2021,527
Thailand,06-01-2021,365
Thailand,07-01-2021,305
Thailand,08-01-2021,205
Thailand,09-01-2021,212
Thailand,10-01-2021,245
Thailand,11-01-2021,249
Thailand,12-01-2021,287
Thailand,13-01-2021,157
Thailand,14-01-2021,271
Thailand,15-01-2021,188
Thailand,16-01-2021,230
Thailand,17-01-2021,374
Thailand,18-01-2021,369
Thailand,19-01-2021,171
Thailand,20-01-2021,59
Thailand,21-01-2021,142
Thailand,22-01-2021,309
Thailand,23-01-2021,198
Thailand,24-01-2021,198
Thailand,25-01-2021,187
Thailand,26-01-2021,959
Thailand,27-01-2021,819
Thailand,28-01-2021,756
Thailand,29-01-2021,802
Thailand,30-01-2021,930
Thailand,31-01-2021,829
Thailand,01-02-2021,836
Thailand,02-02-2021,836
Thailand,03-02-2021,795
Thailand,04-02-2021,809
Thailand,05-02-2021,586
Thailand,06-02-2021,490
Thailand,07-02-2021,237
Thailand,08-02-2021,186
Thailand,09-02-2021,189
Thailand,10-02-2021,157
Thailand,11-02-2021,201
Thailand,12-02-2021,175
Thailand,13-02-2021,126
Thailand,14-02-2021,166
Thailand,15-02-2021,143
Thailand,16-02-2021,72
Thailand,17-02-2021,175
Thailand,18-02-2021,150
Thailand,19-02-2021,130
Thailand,20-02-2021,82
Thailand,21-02-2021,92
Thailand,22-02-2021,89
Thailand,23-02-2021,95
Thailand,24-02-2021,93
Thailand,25-02-2021,72
Thailand,26-02-2021,45
Thailand,27-02-2021,72
Thailand,28-02-2021,70
Thailand,01-03-2021,80
Thailand,02-03-2021,42
Thailand,03-03-2021,35
Thailand,04-03-2021,54
Thailand,05-03-2021,79
Thailand,06-03-2021,64
Thailand,07-03-2021,65
Thailand,08-03-2021,71
Thailand,09-03-2021,60
Thailand,10-03-2021,39
Thailand,11-03-2021,58
Thailand,12-03-2021,81
Thailand,13-03-2021,78
Thailand,14-03-2021,170
Thailand,15-03-2021,78
Thailand,16-03-2021,149
Thailand,17-03-2021,248
Thailand,18-03-2021,92
Thailand,19-03-2021,100
Thailand,20-03-2021,119
Thailand,21-03-2021,90
Thailand,22-03-2021,73
Thailand,23-03-2021,401
Thailand,24-03-2021,69
Thailand,25-03-2021,97
Thailand,26-03-2021,134
Thailand,27-03-2021,80
Thailand,28-03-2021,77
Thailand,29-03-2021,39
Thailand,30-03-2021,48
Thailand,31-03-2021,42
Thailand,01-04-2021,26
Thailand,02-04-2021,58
Thailand,03-04-2021,84
Thailand,04-04-2021,96
Thailand,05-04-2021,194
Thailand,06-04-2021,250
Thailand,07-04-2021,334
Thailand,08-04-2021,405
Thailand,09-04-2021,559
Thailand,10-04-2021,789
Thailand,11-04-2021,967
Thailand,12-04-2021,985
Thailand,13-04-2021,965
Thailand,14-04-2021,1335
Thailand,15-04-2021,1543
Thailand,16-04-2021,1585
Thailand,17-04-2021,1547
Thailand,18-04-2021,1767
Thailand,19-04-2021,1390
Thailand,20-04-2021,1443
Thailand,21-04-2021,1458
Thailand,22-04-2021,1470
Thailand,23-04-2021,2070
Thailand,24-04-2021,2839
Thailand,25-04-2021,2438
Thailand,26-04-2021,2048
Thailand,27-04-2021,2179
Thailand,28-04-2021,2012
Thailand,29-04-2021,1871
Thailand,30-04-2021,1583
Thailand,01-05-2021,1891
Thailand,02-05-2021,1940
Thailand,03-05-2021,2041
Thailand,04-05-2021,1763
Thailand,05-05-2021,2112
Thailand,06-05-2021,1911
Thailand,07-05-2021,2044
Thailand,08-05-2021,2419
Thailand,09-05-2021,2101
Thailand,10-05-2021,1630
Thailand,11-05-2021,1919
Thailand,12-05-2021,1983
Thailand,13-05-2021,4887
Thailand,14-05-2021,2256
Thailand,15-05-2021,3095
Thailand,16-05-2021,2302
Thailand,17-05-2021,9635
Thailand,18-05-2021,2473
Thailand,19-05-2021,3394
Thailand,20-05-2021,2636
Thailand,21-05-2021,3481
Thailand,22-05-2021,3052
Thailand,23-05-2021,3382
Thailand,24-05-2021,2713
Thailand,25-05-2021,3226
Thailand,26-05-2021,2455
Thailand,27-05-2021,3323
Thailand,28-05-2021,3759
Thailand,29-05-2021,4803
Thailand,30-05-2021,4528
Thailand,31-05-2021,5485
Thailand,01-06-2021,2230
Thailand,02-06-2021,3440
Thailand,03-06-2021,3886
Thailand,04-06-2021,2631
Thailand,05-06-2021,2817
Thailand,06-06-2021,2671
Thailand,07-06-2021,2419
Thailand,08-06-2021,2662
Thailand,09-06-2021,2680
Thailand,10-06-2021,2310
Thailand,11-06-2021,2290
Thailand,12-06-2021,3277
Thailand,13-06-2021,2804
Thailand,14-06-2021,3355
Thailand,15-06-2021,3000
Thailand,16-06-2021,2331
Thailand,17-06-2021,3129
Thailand,18-06-2021,3058
Thailand,19-06-2021,3667
Thailand,20-06-2021,3682
Thailand,21-06-2021,3175
Thailand,22-06-2021,4059
Thailand,23-06-2021,3174
Thailand,24-06-2021,4108
Thailand,25-06-2021,3644
Thailand,26-06-2021,4161
Thailand,27-06-2021,3995
Thailand,28-06-2021,5406
Thailand,29-06-2021,4662
Thailand,30-06-2021,4786
Thailand,01-07-2021,5533
Thailand,02-07-2021,6087
Thailand,03-07-2021,6230
Thailand,04-07-2021,5916
Thailand,05-07-2021,6166
Thailand,06-07-2021,5420
Thailand,07-07-2021,6519
Thailand,08-07-2021,7058
Thailand,09-07-2021,9276
Thailand,10-07-2021,9326
Thailand,11-07-2021,9539
Thailand,12-07-2021,8656
Thailand,13-07-2021,8685
Thailand,14-07-2021,9317
Thailand,15-07-2021,9186
Thailand,16-07-2021,9692
Thailand,17-07-2021,10082
Thailand,18-07-2021,11397
Thailand,19-07-2021,11784
Thailand,20-07-2021,11305
Thailand,21-07-2021,13002
Thailand,22-07-2021,13655
Thailand,23-07-2021,14575
Thailand,24-07-2021,14260
Thailand,25-07-2021,15335
Thailand,26-07-2021,15376
Thailand,27-07-2021,14150
Thailand,28-07-2021,16533
Thailand,29-07-2021,17669
Thailand,30-07-2021,17345
Thailand,31-07-2021,18912
Thailand,01-08-2021,18027
Thailand,02-08-2021,17970
Thailand,03-08-2021,18901
Thailand,04-08-2021,20200
Thailand,05-08-2021,20920
Thailand,06-08-2021,21379
Thailand,07-08-2021,21838
Thailand,08-08-2021,19983
Thailand,09-08-2021,19603
Thailand,10-08-2021,19843
Thailand,11-08-2021,21038
Thailand,12-08-2021,22782
Thailand,13-08-2021,23418
Thailand,14-08-2021,22086
Thailand,15-08-2021,21882
Thailand,16-08-2021,21157
Thailand,17-08-2021,20128
Thailand,18-08-2021,20515
Thailand,19-08-2021,20902
Thailand,20-08-2021,19851
Thailand,21-08-2021,20571
Thailand,22-08-2021,19014
Thailand,23-08-2021,17491
Thailand,24-08-2021,17165
Thailand,25-08-2021,18417
Thailand,26-08-2021,18501
Thailand,27-08-2021,18702
Thailand,28-08-2021,17984
Thailand,29-08-2021,16536
Thailand,30-08-2021,15972
Thailand,31-08-2021,14666
Thailand,01-09-2021,14802
Thailand,02-09-2021,14956
Thailand,03-09-2021,14653
Thailand,04-09-2021,15942
Thailand,05-09-2021,15452
Thailand,06-09-2021,13988
Thailand,07-09-2021,13821
Thailand,08-09-2021,14176
Thailand,09-09-2021,16031
Thailand,10-09-2021,14403
Thailand,11-09-2021,15191
Thailand,12-09-2021,14029
Thailand,13-09-2021,12583
Thailand,14-09-2021,11786
Thailand,15-09-2021,13798
Thailand,16-09-2021,13897
Thailand,17-09-2021,14555
Thailand,18-09-2021,14109
Thailand,19-09-2021,13576
Thailand,20-09-2021,12709
Thailand,21-09-2021,10919
Thailand,22-09-2021,11252
Thailand,23-09-2021,13256
Thailand,24-09-2021,12697
Thailand,25-09-2021,11975
Thailand,26-09-2021,12353
Thailand,27-09-2021,10288
Thailand,28-09-2021,9489
Thailand,29-09-2021,10414
Thailand,30-09-2021,11646
Thailand,01-10-2021,11754
Thailand,02-10-2021,11375
Thailand,03-10-2021,10828
Thailand,04-10-2021,9930
Thailand,05-10-2021,9869
Thailand,06-10-2021,9866
Thailand,07-10-2021,11200
Thailand,08-10-2021,11140
Thailand,09-10-2021,10630
Thailand,10-10-2021,10817
Thailand,11-10-2021,10035
Thailand,12-10-2021,9445
Thailand,13-10-2021,10064
Thailand,14-10-2021,11276
Thailand,15-10-2021,10486
Thailand,16-10-2021,10648
Thailand,17-10-2021,10863
Thailand,18-10-2021,10111
Thailand,19-10-2021,9122
Thailand,20-10-2021,8918
Thailand,21-10-2021,9727
Thailand,22-10-2021,9810
Thailand,23-10-2021,9742
Thailand,24-10-2021,9351
Thailand,25-10-2021,8675
Thailand,26-10-2021,7706
Thailand,27-10-2021,8452
Thailand,28-10-2021,9658
Thailand,29-10-2021,8968
Thailand,30-10-2021,9224
Thailand,31-10-2021,8859
Thailand,01-11-2021,8165
Thailand,02-11-2021,7574
Thailand,03-11-2021,7679
Thailand,04-11-2021,7982
Thailand,05-11-2021,8148
Thailand,06-11-2021,8467
Thailand,07-11-2021,7960
Thailand,08-11-2021,7592
Thailand,09-11-2021,6904
Thailand,10-11-2021,6978
Thailand,11-11-2021,7496
Thailand,12-11-2021,7305
Thailand,13-11-2021,7057
Thailand,14-11-2021,7079
