Nigeria,15-02-2020,ull
Nigeria,16-02-2020,null
Nigeria,17-02-2020,null
Nigeria,18-02-2020,null
Nigeria,19-02-2020,null
Nigeria,20-02-2020,null
Nigeria,21-02-2020,null
Nigeria,22-02-2020,null
Nigeria,23-02-2020,null
Nigeria,24-02-2020,null
Nigeria,25-02-2020,null
Nigeria,26-02-2020,null
Nigeria,27-02-2020,null
Nigeria,28-02-2020,0
Nigeria,29-02-2020,0
Nigeria,01-03-2020,0
Nigeria,02-03-2020,0
Nigeria,03-03-2020,0
Nigeria,04-03-2020,0
Nigeria,05-03-2020,0
Nigeria,06-03-2020,0
Nigeria,07-03-2020,0
Nigeria,08-03-2020,0
Nigeria,09-03-2020,0
Nigeria,10-03-2020,0
Nigeria,11-03-2020,0
Nigeria,12-03-2020,0
Nigeria,13-03-2020,0
Nigeria,14-03-2020,0
Nigeria,15-03-2020,0
Nigeria,16-03-2020,0
Nigeria,17-03-2020,0
Nigeria,18-03-2020,0
Nigeria,19-03-2020,0
Nigeria,20-03-2020,0
Nigeria,21-03-2020,0
Nigeria,22-03-2020,0
Nigeria,23-03-2020,1
Nigeria,24-03-2020,0
Nigeria,25-03-2020,0
Nigeria,26-03-2020,0
Nigeria,27-03-2020,0
Nigeria,28-03-2020,0
Nigeria,29-03-2020,0
Nigeria,30-03-2020,1
Nigeria,31-03-2020,0
Nigeria,01-04-2020,0
Nigeria,02-04-2020,0
Nigeria,03-04-2020,2
Nigeria,04-04-2020,0
Nigeria,05-04-2020,1
Nigeria,06-04-2020,0
Nigeria,07-04-2020,1
Nigeria,08-04-2020,0
Nigeria,09-04-2020,1
Nigeria,10-04-2020,0
Nigeria,11-04-2020,3
Nigeria,12-04-2020,0
Nigeria,13-04-2020,0
Nigeria,14-04-2020,1
Nigeria,15-04-2020,1
Nigeria,16-04-2020,1
Nigeria,17-04-2020,4
Nigeria,18-04-2020,2
Nigeria,19-04-2020,2
Nigeria,20-04-2020,1
Nigeria,21-04-2020,3
Nigeria,22-04-2020,3
Nigeria,23-04-2020,3
Nigeria,24-04-2020,1
Nigeria,25-04-2020,3
Nigeria,26-04-2020,5
Nigeria,27-04-2020,0
Nigeria,28-04-2020,4
Nigeria,29-04-2020,7
Nigeria,30-04-2020,7
Nigeria,01-05-2020,10
Nigeria,02-05-2020,17
Nigeria,03-05-2020,2
Nigeria,04-05-2020,6
Nigeria,05-05-2020,5
Nigeria,06-05-2020,5
Nigeria,07-05-2020,4
Nigeria,08-05-2020,10
Nigeria,09-05-2020,11
Nigeria,10-05-2020,15
Nigeria,11-05-2020,7
Nigeria,12-05-2020,8
Nigeria,13-05-2020,6
Nigeria,14-05-2020,3
Nigeria,15-05-2020,4
Nigeria,16-05-2020,5
Nigeria,17-05-2020,6
Nigeria,18-05-2020,9
Nigeria,19-05-2020,1
Nigeria,20-05-2020,8
Nigeria,21-05-2020,11
Nigeria,22-05-2020,10
Nigeria,23-05-2020,0
Nigeria,24-05-2020,5
Nigeria,25-05-2020,7
Nigeria,26-05-2020,16
Nigeria,27-05-2020,5
Nigeria,28-05-2020,5
Nigeria,29-05-2020,2
Nigeria,30-05-2020,12
Nigeria,31-05-2020,14
Nigeria,01-06-2020,12
Nigeria,02-06-2020,15
Nigeria,03-06-2020,1
Nigeria,04-06-2020,8
Nigeria,05-06-2020,10
Nigeria,06-06-2020,9
Nigeria,07-06-2020,12
Nigeria,08-06-2020,7
Nigeria,09-06-2020,4
Nigeria,10-06-2020,17
Nigeria,11-06-2020,5
Nigeria,12-06-2020,12
Nigeria,13-06-2020,8
Nigeria,14-06-2020,13
Nigeria,15-06-2020,4
Nigeria,16-06-2020,31
Nigeria,17-06-2020,14
Nigeria,18-06-2020,6
Nigeria,19-06-2020,12
Nigeria,20-06-2020,19
Nigeria,21-06-2020,12
Nigeria,22-06-2020,7
Nigeria,23-06-2020,8
Nigeria,24-06-2020,9
Nigeria,25-06-2020,7
Nigeria,26-06-2020,5
Nigeria,27-06-2020,4
Nigeria,28-06-2020,7
Nigeria,29-06-2020,8
Nigeria,30-06-2020,17
Nigeria,01-07-2020,13
Nigeria,02-07-2020,13
Nigeria,03-07-2020,12
Nigeria,04-07-2020,6
Nigeria,05-07-2020,11
Nigeria,06-07-2020,9
Nigeria,07-07-2020,15
Nigeria,08-07-2020,15
Nigeria,09-07-2020,5
Nigeria,10-07-2020,20
Nigeria,11-07-2020,15
Nigeria,12-07-2020,16
Nigeria,13-07-2020,4
Nigeria,14-07-2020,10
Nigeria,15-07-2020,6
Nigeria,16-07-2020,9
Nigeria,17-07-2020,3
Nigeria,18-07-2020,6
Nigeria,19-07-2020,11
Nigeria,20-07-2020,12
Nigeria,21-07-2020,4
Nigeria,22-07-2020,8
Nigeria,23-07-2020,20
Nigeria,24-07-2020,12
Nigeria,25-07-2020,11
Nigeria,26-07-2020,2
Nigeria,27-07-2020,2
Nigeria,28-07-2020,8
Nigeria,29-07-2020,5
Nigeria,30-07-2020,5
Nigeria,31-07-2020,1
Nigeria,01-08-2020,4
Nigeria,02-08-2020,5
Nigeria,03-08-2020,8
Nigeria,04-08-2020,14
Nigeria,05-08-2020,17
Nigeria,06-08-2020,3
Nigeria,07-08-2020,6
Nigeria,08-08-2020,6
Nigeria,09-08-2020,3
Nigeria,10-08-2020,5
Nigeria,11-08-2020,6
Nigeria,12-08-2020,0
Nigeria,13-08-2020,10
Nigeria,14-08-2020,7
Nigeria,15-08-2020,1
Nigeria,16-08-2020,1
Nigeria,17-08-2020,2
Nigeria,18-08-2020,4
Nigeria,19-08-2020,4
Nigeria,20-08-2020,7
Nigeria,21-08-2020,4
Nigeria,22-08-2020,1
Nigeria,23-08-2020,5
Nigeria,24-08-2020,2
Nigeria,25-08-2020,3
Nigeria,26-08-2020,3
Nigeria,27-08-2020,1
Nigeria,28-08-2020,0
Nigeria,29-08-2020,0
Nigeria,30-08-2020,2
Nigeria,31-08-2020,0
Nigeria,01-09-2020,10
Nigeria,02-09-2020,4
Nigeria,03-09-2020,21
Nigeria,04-09-2020,3
Nigeria,05-09-2020,3
Nigeria,06-09-2020,3
Nigeria,07-09-2020,4
Nigeria,08-09-2020,6
Nigeria,09-09-2020,3
Nigeria,10-09-2020,5
Nigeria,11-09-2020,1
Nigeria,12-09-2020,2
Nigeria,13-09-2020,4
Nigeria,14-09-2020,1
Nigeria,15-09-2020,5
Nigeria,16-09-2020,3
Nigeria,17-09-2020,2
Nigeria,18-09-2020,1
Nigeria,19-09-2020,1
Nigeria,20-09-2020,3
Nigeria,21-09-2020,2
Nigeria,22-09-2020,0
Nigeria,23-09-2020,2
Nigeria,24-09-2020,0
Nigeria,25-09-2020,1
Nigeria,26-09-2020,3
Nigeria,27-09-2020,2
Nigeria,28-09-2020,3
Nigeria,29-09-2020,0
Nigeria,30-09-2020,1
